Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2020-09-08 00:23:19;2020-09-08 08:42:31;88%;92%;;0;3891;Normal;101.7;;42.0;29951.8;25558.9;2096.6;2020-09-08 05:15:00;2020-09-08 05:45:00;true;0.0;32.0;No weather;
2020-09-09 00:02:04;2020-09-09 08:27:04;87%;93%;;0;3465;Normal;101.2;;45.6;30300.1;23432.0;4040.0;2020-09-09 05:15:00;2020-09-09 05:45:00;true;0.0;32.0;No weather;
2020-09-10 00:14:33;2020-09-10 08:22:51;83%;96%;;0;664;Normal;100.7;;47.6;29297.5;25781.8;1855.5;2020-09-10 05:15:00;2020-09-10 05:45:00;true;0.0;32.0;No weather;
2020-09-11 00:30:10;2020-09-11 08:07:22;84%;96%;;0;3643;Normal;100.6;;36.6;27432.0;26243.2;548.6;2020-09-11 05:15:00;2020-09-11 05:45:00;true;180.0;32.0;No weather;
2020-09-12 00:21:52;2020-09-12 08:19:15;64%;97%;;0;2088;Normal;100.9;;79.9;28643.4;22723.8;3341.7;2020-09-12 05:15:00;2020-09-12 05:45:00;true;120.0;32.0;No weather;
2020-09-13 01:06:07;2020-09-13 08:20:15;81%;96%;;0;4452;Normal;100.7;;34.1;26048.8;23270.3;2778.5;2020-09-13 05:15:00;2020-09-13 05:45:00;true;120.0;32.0;No weather;
2020-09-14 00:52:12;2020-09-14 09:06:24;86%;94%;;0;2164;Normal;100.6;;43.8;29652.1;22733.3;2273.3;2020-09-14 06:15:00;2020-09-14 06:45:00;true;120.0;32.0;No weather;
2020-09-15 01:07:00;2020-09-15 09:07:48;85%;94%;;0;767;Normal;100.9;;41.0;28848.2;24905.6;2115.5;2020-09-15 06:00:00;2020-09-15 06:30:00;true;120.0;32.0;No weather;
2020-09-16 01:02:00;2020-09-16 08:18:04;63%;94%;;0;6032;Normal;101.1;;70.7;26163.9;23634.8;523.3;2020-09-16 05:15:00;2020-09-16 05:45:00;true;0.0;32.0;No weather;
2020-09-17 00:48:56;2020-09-17 08:19:55;79%;96%;;0;750;Normal;100.8;;44.1;27058.9;22007.9;2615.7;2020-09-17 05:15:00;2020-09-17 05:45:00;true;0.0;32.0;No weather;
2020-09-18 00:42:20;2020-09-18 08:17:20;78%;96%;;0;670;Normal;100.4;;45.7;27299.2;23477.4;1819.9;2020-09-18 05:15:00;2020-09-18 05:45:00;true;60.0;32.0;No weather;
2020-09-19 01:25:07;2020-09-19 08:19:02;76%;97%;;0;3421;Normal;100.5;;35.6;24835.0;22848.2;1986.8;2020-09-19 05:15:00;2020-09-19 05:45:00;true;60.0;32.0;No weather;
2020-09-20 01:16:39;2020-09-20 08:21:30;77%;97%;;0;3120;Normal;101.0;;37.2;25490.3;22771.3;1614.4;2020-09-20 05:15:00;2020-09-20 05:45:00;true;60.0;32.0;No weather;
2020-09-21 01:26:33;2020-09-21 08:35:16;79%;96%;;0;507;Normal;100.7;;34.8;25722.9;23665.1;2057.8;2020-09-21 05:15:00;2020-09-21 05:45:00;true;60.0;32.0;No weather;
2020-09-22 01:17:18;2020-09-22 08:42:31;78%;98%;;0;2812;Normal;100.6;;43.9;26713.1;23418.5;1959.0;2020-09-22 05:15:00;2020-09-22 05:45:00;true;60.0;32.0;No weather;
2020-09-23 01:22:00;2020-09-23 08:17:21;75%;97%;;0;6712;Normal;100.4;;37.7;24920.5;21348.6;2325.9;2020-09-23 05:15:00;2020-09-23 05:45:00;true;120.0;32.0;No weather;
2020-09-24 01:42:45;2020-09-24 09:07:21;81%;95%;;0;2600;Normal;99.9;;37.9;26676.7;23386.5;1333.8;2020-09-24 06:15:00;2020-09-24 06:45:00;true;60.0;32.0;No weather;
2020-09-25 01:28:08;2020-09-25 08:24:52;79%;93%;;0;2520;Normal;100.5;;31.2;25004.4;24337.6;666.8;2020-09-25 05:15:00;2020-09-25 05:45:00;true;0.0;32.0;No weather;
2020-09-26 01:49:22;2020-09-26 10:08:00;99%;88%;;0;3152;Normal;100.5;;23.0;29917.9;28122.8;1795.1;2020-09-26 06:45:00;2020-09-26 07:15:00;true;180.0;32.0;No weather;
2020-09-27 01:17:14;2020-09-27 08:29:43;82%;86%;;0;5237;Normal;101.4;;29.5;25949.3;22748.9;1730.0;2020-09-27 05:15:00;2020-09-27 05:45:00;true;60.0;32.0;No weather;
2020-09-28 02:04:01;2020-09-28 08:27:39;72%;86%;;0;677;Normal;102.1;;32.6;23018.7;20870.3;2148.4;2020-09-28 05:15:00;2020-09-28 05:45:00;true;120.0;32.0;No weather;
2020-09-29 00:48:25;2020-09-29 08:21:23;85%;88%;;0;1939;Normal;101.3;;31.6;27177.7;24369.4;2083.6;2020-09-29 05:15:00;2020-09-29 05:45:00;true;60.0;32.0;No weather;
2020-09-30 01:56:42;2020-09-30 08:29:07;67%;90%;;0;978;Normal;100.9;;46.9;23544.5;18521.7;1883.6;2020-09-30 05:15:00;2020-09-30 05:45:00;true;180.0;32.0;No weather;
2020-10-01 01:45:09;2020-10-01 08:16:22;72%;92%;;0;4263;Normal;101.3;;35.1;23473.1;21125.8;1877.8;2020-10-01 05:15:00;2020-10-01 05:45:00;true;0.0;32.0;No weather;
2020-10-02 02:18:06;2020-10-02 08:31:39;72%;93%;;0;2474;Normal;101.1;;28.5;22413.3;21218.0;1195.4;2020-10-02 05:15:00;2020-10-02 05:45:00;true;120.0;32.0;No weather;
2020-10-03 01:23:29;2020-10-03 08:42:26;94%;94%;;0;1269;Normal;101.0;;0.0;26337.5;25810.7;526.7;2020-10-03 05:15:00;2020-10-03 05:45:00;true;0.0;32.0;No weather;
2020-10-04 02:03:54;2020-10-04 10:13:11;97%;89%;;0;527;No alarm;101.0;;22.4;29357.8;27889.9;685.0;;;true;180.0;32.0;No weather;
2020-10-05 01:40:21;2020-10-05 08:24:17;76%;85%;;0;5132;Normal;101.4;;32.1;24236.7;21893.8;2342.9;2020-10-05 05:15:00;2020-10-05 05:45:00;true;120.0;32.0;No weather;
2020-10-06 01:53:54;2020-10-06 08:19:02;71%;87%;;0;2825;Normal;101.4;;34.7;23107.7;20796.9;1540.5;2020-10-06 05:15:00;2020-10-06 05:45:00;true;60.0;32.0;No weather;
2020-10-07 00:51:53;2020-10-07 08:18:32;76%;90%;;0;2672;Normal;100.7;;47.2;26798.4;21706.7;4555.7;2020-10-07 05:15:00;2020-10-07 05:45:00;true;240.0;32.0;No weather;
2020-10-08 02:24:51;2020-10-08 08:17:38;66%;92%;;0;507;Normal;100.2;;31.3;21167.0;19614.8;846.7;2020-10-08 05:15:00;2020-10-08 05:45:00;true;60.0;32.0;No weather;
2020-10-09 01:47:51;2020-10-09 08:28:17;73%;91%;;0;4056;Normal;100.4;;37.0;24026.4;23305.6;720.8;2020-10-09 05:15:00;2020-10-09 05:45:00;true;120.0;32.0;No weather;
2020-10-10 01:41:37;2020-10-10 08:29:26;76%;93%;;0;6748;Normal;99.6;;32.0;24468.5;22103.2;2365.3;2020-10-10 05:15:00;2020-10-10 05:45:00;true;0.0;32.0;No weather;
2020-10-11 01:39:43;2020-10-11 08:26:09;79%;97%;;0;414;Normal;100.3;;26.6;24385.9;23004.0;1381.9;2020-10-11 05:15:00;2020-10-11 05:45:00;true;240.0;32.0;No weather;
2020-10-12 01:51:22;2020-10-12 08:22:07;78%;99%;;0;589;Normal;99.7;;20.7;23444.8;21334.8;2110.0;2020-10-12 05:15:00;2020-10-12 05:45:00;true;60.0;32.0;No weather;
2020-10-13 01:33:56;2020-10-13 08:17:24;74%;98%;;0;3964;Normal;101.0;;35.3;24207.9;22594.0;1613.9;2020-10-13 05:15:00;2020-10-13 05:45:00;true;120.0;32.0;No weather;
2020-10-14 01:47:26;2020-10-14 08:16:14;77%;98%;;0;4560;Normal;101.1;;22.3;23327.9;21383.9;1244.2;2020-10-14 05:15:00;2020-10-14 05:45:00;true;60.0;32.0;No weather;
2020-10-15 01:05:14;2020-10-15 08:33:36;91%;96%;;0;5466;Normal;102.4;;18.4;26901.3;23852.4;1793.4;2020-10-15 05:15:00;2020-10-15 05:45:00;true;120.0;32.0;No weather;
2020-10-16 01:29:53;2020-10-16 08:41:34;79%;95%;;0;5701;Normal;102.1;;36.0;25901.3;25383.2;518.0;2020-10-16 05:15:00;2020-10-16 05:45:00;true;300.0;32.0;No weather;
2020-10-17 00:48:49;2020-10-17 08:31:52;83%;93%;;0;515;Normal;100.9;;39.1;27782.9;26301.2;1481.8;2020-10-17 05:15:00;2020-10-17 05:45:00;true;180.0;32.0;No weather;
2020-10-18 00:58:54;2020-10-18 08:18:40;84%;95%;;0;4365;Normal;101.1;;29.0;26386.0;24451.0;1935.0;2020-10-18 05:15:00;2020-10-18 05:45:00;true;60.0;32.0;No weather;
2020-10-20 00:51:19;2020-10-20 08:21:21;88%;98%;;0;3758;Normal;101.4;;23.9;27002.1;25291.9;1710.1;2020-10-20 05:15:00;2020-10-20 05:45:00;true;240.0;32.0;No weather;
2020-10-21 01:10:57;2020-10-21 08:22:42;82%;98%;;0;5305;Normal;101.0;;30.0;25905.2;24609.9;1295.3;2020-10-21 05:15:00;2020-10-21 05:45:00;true;120.0;32.0;No weather;
2020-10-22 01:16:17;2020-10-22 08:16:15;78%;98%;;0;747;Normal;101.6;;32.7;25198.6;22930.8;1595.9;2020-10-22 05:15:00;2020-10-22 05:45:00;true;60.0;32.0;No weather;
2020-10-23 02:05:43;2020-10-23 08:16:04;71%;96%;;0;819;Normal;101.8;;27.8;22221.1;19924.9;1333.3;2020-10-23 05:15:00;2020-10-23 05:45:00;true;0.0;32.0;No weather;
2020-10-24 01:39:45;2020-10-24 08:16:26;73%;96%;;0;1507;Normal;100.4;;33.2;23801.3;23325.2;476.0;2020-10-24 05:15:00;2020-10-24 05:45:00;true;120.0;32.0;No weather;
2020-10-25 02:21:54;2020-10-25 08:17:32;65%;94%;;0;391;Normal;102.1;;34.3;21337.3;17425.5;1635.9;2020-10-25 05:15:00;2020-10-25 05:45:00;true;120.0;32.0;No weather;
2020-10-26 02:08:43;2020-10-26 08:17:03;69%;96%;;0;265;Normal;102.5;;32.1;22100.1;20479.4;442.0;2020-10-26 05:15:00;2020-10-26 05:45:00;true;0.0;32.0;No weather;
2020-10-27 01:16:25;2020-10-27 08:21:10;80%;95%;;0;549;Normal;102.3;;29.9;25485.0;23106.4;1614.0;2020-10-27 05:15:00;2020-10-27 05:45:00;true;60.0;32.0;No weather;
2020-10-27 09:49:22;2020-10-27 10:36:08;10%;48%;;0;0;Normal;102.1;;0.0;2805.7;2749.6;56.1;2020-10-27 07:15:00;2020-10-27 07:45:00;true;60.0;32.0;No weather;
2020-10-28 02:43:06;2020-10-28 10:22:55;88%;87%;;0;644;Normal;101.7;;27.6;27589.2;25841.8;1011.6;2020-10-28 07:15:00;2020-10-28 07:45:00;true;180.0;32.0;No weather;
2020-10-29 02:24:40;2020-10-29 08:20:51;67%;81%;;0;3520;Normal;101.3;;30.9;21371.6;18735.7;1709.7;2020-10-29 05:15:00;2020-10-29 05:45:00;true;240.0;32.0;No weather;
2020-10-30 02:00:46;2020-10-30 08:23:42;72%;83%;;0;842;Normal;100.6;;30.7;22976.0;19759.4;3216.6;2020-10-30 05:15:00;2020-10-30 05:45:00;true;120.0;32.0;No weather;
2020-10-31 01:37:55;2020-10-31 08:42:25;84%;90%;;0;3707;Normal;101.7;;21.3;25469.6;24960.2;509.4;2020-10-31 05:15:00;2020-10-31 05:45:00;true;240.0;32.0;No weather;
2020-11-01 01:35:51;2020-11-01 08:28:39;79%;92%;;0;372;Normal;101.8;;27.9;24768.7;22952.3;1816.4;2020-11-01 05:15:00;2020-11-01 05:45:00;true;180.0;32.0;No weather;
2020-11-01 23:53:42;2020-11-02 08:42:24;92%;86%;;0;337;Normal;101.2;;41.9;31722.6;28021.7;951.7;2020-11-02 05:15:00;2020-11-02 05:45:00;true;60.0;32.0;No weather;
2020-11-03 00:33:49;2020-11-03 08:23:35;83%;87%;;0;513;Normal;100.6;;40.1;28185.9;25649.2;1221.4;2020-11-03 05:15:00;2020-11-03 05:45:00;true;60.0;32.0;No weather;
2020-11-04 02:03:24;2020-11-04 08:27:15;69%;72%;;0;346;Normal;100.4;;37.2;23031.5;20498.0;2533.5;2020-11-04 05:15:00;2020-11-04 05:45:00;true;60.0;32.0;No weather;
2020-11-05 02:40:16;2020-11-05 08:20:26;66%;92%;;0;345;Normal;100.8;;25.3;20409.8;18028.7;408.2;2020-11-05 05:15:00;2020-11-05 05:45:00;true;60.0;32.0;No weather;
2020-11-05 18:35:18;2020-11-05 18:55:17;4%;42%;;0;475;Normal;100.7;;0.0;1199.4;1175.4;24.0;2020-11-05 15:55:00;2020-11-05 15:55:00;true;0.0;32.0;No weather;
2020-11-06 02:33:03;2020-11-06 07:43:48;60%;92%;;0;627;Normal;100.2;;26.2;18644.0;15039.5;1305.1;2020-11-06 05:15:00;2020-11-06 05:45:00;true;300.0;32.0;No weather;
2020-11-07 00:30:36;2020-11-07 08:27:46;92%;88%;;0;2753;Normal;100.2;;25.8;28630.1;26721.4;1908.7;2020-11-07 05:15:00;2020-11-07 05:45:00;true;60.0;32.0;No weather;
2020-11-08 02:01:55;2020-11-08 08:17:03;71%;86%;;0;3758;Normal;99.8;;30.0;22507.8;20932.2;975.3;2020-11-08 05:15:00;2020-11-08 05:45:00;true;60.0;32.0;No weather;
2020-11-09 01:55:12;2020-11-09 08:17:45;76%;87%;;0;2455;Normal;101.4;;20.0;22953.5;18439.3;2983.9;2020-11-09 05:15:00;2020-11-09 05:45:00;true;0.0;32.0;No weather;
2020-11-10 02:11:51;2020-11-10 09:28:15;79%;91%;;0;642;Normal;100.7;;35.9;26183.3;25659.7;523.7;2020-11-10 06:15:00;2020-11-10 06:45:00;true;0.0;32.0;No weather;
2020-11-11 02:02:53;2020-11-11 09:28:04;86%;95%;;0;707;Normal;100.9;;25.7;26710.9;26176.7;534.2;2020-11-11 06:15:00;2020-11-11 06:45:00;true;0.0;32.0;No weather;
2020-11-12 01:15:33;2020-11-12 09:35:30;95%;93%;;0;372;Normal;101.3;;28.7;29997.4;26297.7;1799.8;2020-11-12 06:15:00;2020-11-12 06:45:00;true;60.0;32.0;No weather;
2020-11-13 00:33:46;2020-11-13 09:06:36;94%;94%;;0;419;Normal;99.6;;34.4;30770.3;28616.4;615.4;2020-11-13 06:00:00;2020-11-13 06:30:00;true;60.0;32.0;No weather;
2020-11-14 01:00:08;2020-11-14 09:17:36;79%;92%;;0;3855;Normal;100.0;;55.4;29848.8;22386.6;4178.8;2020-11-14 06:00:00;2020-11-14 06:30:00;true;180.0;32.0;No weather;
2020-11-15 03:00:29;2020-11-15 08:16:47;60%;87%;;0;3926;Normal;99.7;;29.5;18978.5;14107.4;1455.0;2020-11-15 05:15:00;2020-11-15 05:45:00;true;0.0;32.0;No weather;
2020-11-16 01:20:12;2020-11-16 08:21:08;83%;85%;;0;3334;Normal;101.1;;21.0;25255.3;19530.8;2609.7;2020-11-16 05:15:00;2020-11-16 05:45:00;true;60.0;32.0;No weather;
2020-11-17 01:43:08;2020-11-17 09:22:20;86%;83%;;0;5583;Normal;99.3;;30.7;27551.4;25530.9;1285.7;2020-11-17 06:15:00;2020-11-17 06:45:00;true;60.0;32.0;No weather;
2020-11-18 01:38:30;2020-11-18 09:29:18;85%;91%;;0;3779;Normal;99.5;;35.6;28248.6;24011.3;2542.4;2020-11-18 06:15:00;2020-11-18 06:45:00;true;60.0;32.0;No weather;
2020-11-19 01:59:21;2020-11-19 09:35:27;88%;94%;;0;4141;Normal;100.3;;24.4;27365.6;23716.8;1733.2;2020-11-19 06:15:00;2020-11-19 06:45:00;true;0.0;32.0;No weather;
2020-11-20 02:04:38;2020-11-20 09:22:50;82%;80%;;0;7921;Normal;102.1;;30.7;26291.3;25765.5;525.8;2020-11-20 06:15:00;2020-11-20 06:45:00;true;0.0;32.0;No weather;
2020-11-20 17:18:20;2020-11-20 19:19:19;24%;46%;;0;320;No alarm;102.1;;22.1;7259.4;7114.2;145.2;;;true;60.0;32.0;No weather;
2020-11-21 02:19:41;2020-11-21 09:20:43;80%;97%;;0;3770;Normal;102.2;;28.6;25261.6;23409.1;1852.5;2020-11-21 06:15:00;2020-11-21 06:45:00;true;120.0;32.0;No weather;
2020-11-22 02:01:06;2020-11-22 09:30:16;83%;80%;;0;3505;Normal;101.3;;31.8;26949.7;26410.7;539.0;2020-11-22 06:15:00;2020-11-22 06:45:00;true;0.0;32.0;No weather;
2020-11-23 01:54:36;2020-11-23 09:40:30;87%;97%;;0;3527;Normal;100.4;;30.0;27953.3;27394.2;559.1;2020-11-23 06:15:00;2020-11-23 06:45:00;true;180.0;32.0;No weather;
2020-11-24 01:28:20;2020-11-24 09:24:48;85%;96%;;0;4576;Normal;101.3;;38.1;28588.0;24966.8;2096.5;2020-11-24 06:15:00;2020-11-24 06:45:00;true;120.0;32.0;No weather;
2020-11-25 01:23:16;2020-11-25 09:22:03;86%;79%;;0;3043;Normal;100.4;;35.7;28727.1;27194.9;1532.1;2020-11-25 06:15:00;2020-11-25 06:45:00;true;0.0;32.0;No weather;
2020-11-26 01:26:04;2020-11-26 12:14:15;97%;90%;;0;0;No alarm;101.7;;35.8;38890.9;32279.4;2981.6;;;true;60.0;32.0;No weather;
2020-11-27 02:09:03;2020-11-27 11:43:24;94%;88%;;0;553;No alarm;102.0;;40.7;34461.7;30211.4;1608.2;;;true;120.0;32.0;No weather;
2020-11-28 01:06:22;2020-11-28 10:31:12;97%;82%;;0;6347;No alarm;101.2;;36.3;33889.4;31743.1;2146.3;;;true;120.0;32.0;No weather;
2020-11-29 01:02:24;2020-11-29 09:27:14;93%;87%;;0;3568;Normal;101.9;;31.7;30289.2;25342.0;3331.8;2020-11-29 06:15:00;2020-11-29 06:45:00;true;360.0;32.0;No weather;
2020-11-30 01:12:07;2020-11-30 09:18:54;90%;72%;;0;1793;Normal;100.7;;32.4;29206.7;27064.8;2141.8;2020-11-30 06:15:00;2020-11-30 06:45:00;true;0.0;32.0;No weather;
2020-12-01 01:35:29;2020-12-01 09:45:23;89%;77%;;0;3292;Normal;102.3;;34.6;29394.1;28806.2;587.9;2020-12-01 06:15:00;2020-12-01 06:45:00;true;180.0;32.0;No weather;
2020-12-02 01:38:53;2020-12-02 09:15:23;80%;78%;;0;3915;Normal;102.1;;39.6;27390.2;24833.8;547.8;2020-12-02 05:45:00;2020-12-02 06:15:00;true;60.0;32.0;No weather;
2020-12-03 01:49:10;2020-12-03 09:45:23;89%;78%;;0;3535;Normal;101.4;;30.6;28573.3;28001.8;571.5;2020-12-03 06:15:00;2020-12-03 06:45:00;true;0.0;32.0;No weather;
2020-12-04 02:09:08;2020-12-04 09:44:41;81%;96%;;0;312;Normal;102.2;;37.9;27333.0;26786.3;546.7;2020-12-04 06:15:00;2020-12-04 06:45:00;true;60.0;32.0;No weather;
2020-12-05 01:59:37;2020-12-05 09:24:59;78%;96%;;0;6647;Normal;101.7;;39.9;26721.8;23158.9;534.4;2020-12-05 06:15:00;2020-12-05 06:45:00;true;0.0;32.0;No weather;
2020-12-06 02:29:36;2020-12-06 09:45:23;73%;95%;;0;3379;Normal;101.2;;45.7;26146.4;20568.5;1045.9;2020-12-06 06:15:00;2020-12-06 06:45:00;true;0.0;32.0;No weather;
2020-12-07 02:17:25;2020-12-07 09:26:31;65%;95%;;0;646;Normal;102.1;;59.9;25746.3;21455.3;514.9;2020-12-07 06:15:00;2020-12-07 06:45:00;true;300.0;32.0;No weather;
2020-12-08 02:04:13;2020-12-08 09:44:25;84%;95%;;0;4049;Normal;101.3;;34.0;27611.2;27059.0;552.2;2020-12-08 06:15:00;2020-12-08 06:45:00;true;0.0;32.0;No weather;
2020-12-09 01:45:55;2020-12-09 09:22:13;83%;95%;;0;3482;Normal;101.2;;34.1;27377.8;26556.5;821.3;2020-12-09 06:15:00;2020-12-09 06:45:00;true;0.0;32.0;No weather;
2020-12-10 01:53:00;2020-12-10 09:25:13;88%;96%;;0;720;Normal;101.7;;24.0;27132.9;24510.1;2622.8;2020-12-10 06:15:00;2020-12-10 06:45:00;true;60.0;32.0;No weather;
2020-12-11 02:13:01;2020-12-11 09:32:44;77%;96%;;0;3670;Normal;100.8;;40.8;26382.9;25855.3;527.7;2020-12-11 06:15:00;2020-12-11 06:45:00;true;0.0;32.0;No weather;
2020-12-12 02:01:32;2020-12-12 09:20:10;75%;97%;;0;3610;Normal;101.2;;42.9;26318.7;24827.3;1491.4;2020-12-12 06:15:00;2020-12-12 06:45:00;true;60.0;32.0;No weather;
2020-12-13 02:29:35;2020-12-13 09:23:09;73%;96%;;0;748;Normal;100.5;;38.4;24814.2;23821.6;992.6;2020-12-13 06:15:00;2020-12-13 06:45:00;true;120.0;32.0;No weather;
2020-12-14 01:32:48;2020-12-14 09:25:03;70%;95%;;0;2849;Normal;100.9;;62.0;28335.1;21912.4;3400.2;2020-12-14 06:15:00;2020-12-14 06:45:00;true;0.0;32.0;No weather;
2020-12-15 02:01:45;2020-12-15 09:45:32;79%;94%;;0;7594;Normal;101.3;;43.3;27827.3;20221.2;1576.9;2020-12-15 06:15:00;2020-12-15 06:45:00;true;0.0;32.0;No weather;
2020-12-16 01:44:43;2020-12-16 09:20:43;83%;75%;;0;833;Normal;101.1;;34.0;27359.7;25626.9;1732.8;2020-12-16 06:15:00;2020-12-16 06:45:00;true;180.0;32.0;No weather;
2020-12-17 01:22:40;2020-12-17 09:28:39;86%;94%;;0;4568;Normal;99.3;;39.4;29158.8;27117.7;583.2;2020-12-17 06:15:00;2020-12-17 06:45:00;true;60.0;32.0;No weather;
2020-12-18 02:16:35;2020-12-18 09:30:35;76%;76%;;0;4353;Normal;101.3;;39.8;26039.6;18835.3;2170.0;2020-12-18 06:15:00;2020-12-18 06:45:00;true;60.0;32.0;No weather;
2020-12-18 23:39:14;2020-12-19 08:18:27;80%;85%;;0;3908;Normal;100.3;;57.0;31153.7;23988.3;3323.1;2020-12-19 06:15:00;2020-12-19 06:45:00;true;60.0;32.0;No weather;
2020-12-20 01:06:11;2020-12-20 07:59:43;70%;82%;;0;4672;Normal;100.3;;44.4;24811.7;18195.3;3887.2;2020-12-20 05:15:00;2020-12-20 05:45:00;true;0.0;32.0;No weather;
2020-12-21 01:01:23;2020-12-21 08:31:06;78%;70%;;0;5734;Normal;101.1;;41.4;26983.4;24824.8;539.7;2020-12-21 05:15:00;2020-12-21 05:45:00;true;60.0;32.0;No weather;
2020-12-22 00:49:44;2020-12-22 08:31:48;79%;78%;;0;0;Normal;100.0;;42.8;27724.2;25044.2;554.5;2020-12-22 05:15:00;2020-12-22 05:45:00;true;180.0;32.0;No weather;
2020-12-23 01:13:08;2020-12-23 08:42:14;85%;96%;;0;3850;Normal;102.5;;29.0;26946.5;24970.4;1976.1;2020-12-23 05:15:00;2020-12-23 05:45:00;true;120.0;32.0;No weather;
2020-12-24 01:07:40;2020-12-24 08:17:00;74%;96%;;0;962;Normal;101.6;;42.8;25760.5;21209.5;515.2;2020-12-24 05:15:00;2020-12-24 05:45:00;true;0.0;32.0;No weather;
2020-12-25 01:10:23;2020-12-25 08:42:09;71%;96%;;0;713;Normal;100.5;;54.5;27106.3;21956.1;542.1;2020-12-25 06:15:00;2020-12-25 06:45:00;true;0.0;32.0;No weather;
2020-12-26 00:24:29;2020-12-26 09:19:38;94%;93%;;0;754;Normal;99.4;;39.9;32109.2;28577.2;642.2;2020-12-26 06:15:00;2020-12-26 06:45:00;true;0.0;32.0;No weather;
2020-12-27 00:29:43;2020-12-27 09:43:28;99%;94%;;0;685;Normal;101.0;;33.7;33224.8;32006.6;1218.2;2020-12-27 06:15:00;2020-12-27 06:45:00;true;0.0;32.0;No weather;
2020-12-28 00:51:45;2020-12-28 09:31:50;92%;93%;;0;561;Normal;100.8;;38.3;31204.9;29020.6;624.1;2020-12-28 06:15:00;2020-12-28 06:45:00;true;0.0;32.0;No weather;
2020-12-29 01:11:19;2020-12-29 09:24:31;88%;96%;;0;7194;Normal;101.3;;38.2;29592.8;27422.7;591.9;2020-12-29 06:15:00;2020-12-29 06:45:00;true;60.0;32.0;No weather;
2020-12-30 00:57:43;2020-12-30 09:07:50;90%;96%;;0;5292;Normal;101.2;;33.5;29407.4;25388.4;1862.5;2020-12-30 06:00:00;2020-12-30 06:30:00;true;0.0;32.0;No weather;
2020-12-31 00:55:55;2020-12-31 09:06:05;93%;97%;;0;7456;Normal;99.8;;28.8;29410.4;25096.9;2450.9;2020-12-31 06:00:00;2020-12-31 06:30:00;true;60.0;32.0;No weather;
2021-01-01 00:56:37;2021-01-01 09:14:20;90%;98%;;0;842;Normal;101.0;;34.8;29863.0;28768.1;1095.0;2021-01-01 06:00:00;2021-01-01 06:30:00;true;360.0;32.0;No weather;
2021-01-02 00:44:02;2021-01-02 09:04:33;92%;98%;;0;2694;Normal;100.0;;32.4;30031.8;28530.2;1501.6;2021-01-02 06:00:00;2021-01-02 06:30:00;true;60.0;32.0;No weather;
2021-01-03 00:55:05;2021-01-03 09:05:10;96%;98%;;0;3813;Normal;99.6;;23.6;29405.0;25288.3;3528.6;2021-01-03 06:00:00;2021-01-03 06:30:00;true;60.0;32.0;No weather;
2021-01-04 01:18:38;2021-01-04 09:05:25;86%;97%;;0;597;Normal;100.2;;32.0;28007.2;26046.7;560.1;2021-01-04 06:00:00;2021-01-04 06:30:00;true;60.0;32.0;No weather;
2021-01-05 00:59:12;2021-01-05 09:20:05;92%;81%;;0;1017;Normal;100.5;;32.8;30052.4;29451.4;601.0;2021-01-05 06:00:00;2021-01-05 06:30:00;true;120.0;32.0;No weather;
2021-01-06 01:34:25;2021-01-06 09:03:29;89%;78%;;0;3944;Normal;100.4;;20.4;26943.7;26135.4;808.3;2021-01-06 06:00:00;2021-01-06 06:30:00;true;0.0;32.0;No weather;
2021-01-07 00:54:10;2021-01-07 09:17:31;89%;94%;;0;598;Normal;101.1;;38.6;30201.0;26878.9;604.0;2021-01-07 06:00:00;2021-01-07 06:30:00;true;120.0;32.0;No weather;
2021-01-08 00:54:34;2021-01-08 09:00:48;93%;94%;;0;574;Normal;100.7;;26.5;29173.5;28492.7;680.7;2021-01-08 06:00:00;2021-01-08 06:30:00;true;120.0;32.0;No weather;
2021-01-09 00:54:34;2021-01-09 09:04:15;94%;80%;;0;681;Normal;102.1;;26.1;29381.3;27618.4;587.6;2021-01-09 06:00:00;2021-01-09 06:30:00;true;60.0;32.0;No weather;
2021-01-10 00:24:30;2021-01-10 09:00:20;94%;97%;;0;511;Normal;101.0;;34.0;30950.0;28061.3;619.0;2021-01-10 06:00:00;2021-01-10 06:30:00;true;60.0;32.0;No weather;
2021-01-11 01:00:49;2021-01-11 09:16:49;91%;96%;;0;562;Normal;101.4;;32.7;29759.6;29164.4;595.2;2021-01-11 06:00:00;2021-01-11 06:30:00;true;0.0;32.0;No weather;
2021-01-12 00:59:43;2021-01-12 08:57:35;85%;78%;;0;2179;Normal;100.0;;38.3;28671.4;24275.1;573.4;2021-01-12 06:00:00;2021-01-12 06:30:00;true;60.0;32.0;No weather;
2021-01-13 01:05:46;2021-01-13 09:27:26;95%;80%;;0;644;Normal;98.9;;27.2;30100.2;29498.2;602.0;2021-01-13 06:00:00;2021-01-13 06:30:00;true;60.0;32.0;No weather;
2021-01-14 01:19:56;2021-01-14 09:08:36;83%;96%;;0;5248;Normal;102.4;;38.1;28120.6;23621.3;562.4;2021-01-14 05:45:00;2021-01-14 06:15:00;true;60.0;32.0;No weather;
